MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID
2005 / 07,Brooklyn,05,5171.7,308.5,424.8,,,,,3
2005 / 02,Brooklyn,05,4036.8,288.6,340.6,,,,,3
2006 / 04,Brooklyn,05,4478.9,278.6,354.9,,,,,3
2014 / 05,Brooklyn,05,4866.7,244.2,289.3,,,,,3
1992 / 02,Brooklyn,05,4615.2,,,,,,,3
1997 / 01,Brooklyn,05,4462.2,146.3,242.7,,,,7.9,3
2000 / 10,Brooklyn,05,4359.1,331.6,498.7,,,,,3
2011 / 07,Brooklyn,05,4566.0,233.9,290.0,,,,,3
2011 / 02,Brooklyn,05,4235.0,252.5,302.6,,,,,3
2004 / 03,Brooklyn,05,5063.4,260.9,,,,,,3
2007 / 05,Brooklyn,05,4911.2,285.6,342.6,,,,,3
1995 / 07,Brooklyn,05,5129.0,184.1,309.6,,,,,3
2013 / 07,Brooklyn,05,5065.8,276.4,342.1,,,,,3
2010 / 04,Brooklyn,05,4511.1,253.8,313.5,,,,,3
1998 / 06,Brooklyn,05,4778.8,248.6,420.9,,,,,3
2012 / 08,Brooklyn,05,4724.4,244.8,293.0,,,,,3
2004 / 02,Brooklyn,05,4360.1,242.8,,,,,,3
2009 / 04,Brooklyn,05,4466.8,264.4,338.6,,,,,3
2001 / 05,Brooklyn,05,4860.0,286.5,543.9,,,,,3
2005 / 09,Brooklyn,05,4745.2,298.1,390.6,,,,,3
2006 / 11,Brooklyn,05,4702.5,295.8,335.3,,,107.2,,3
1997 / 03,Brooklyn,05,4427.2,150.2,231.2,,,,,3
2012 / 06,Brooklyn,05,4662.7,245.5,287.5,,,,,3
2001 / 10,Brooklyn,05,4821.5,316.2,541.1,,,,,3
2005 / 12,Brooklyn,05,4604.9,349.9,367.8,,,,,3
2001 / 01,Brooklyn,05,4313.9,341.3,537.5,,,,21.9,3
2001 / 12,Brooklyn,05,4667.4,347.6,480.4,,,52.7,,3
2014 / 11,Brooklyn,05,3898.8,209.3,240.1,,,,,3
1992 / 07,Brooklyn,05,5827.8,,,,,,,3
2016 / 05,Brooklyn,05,4609.6,234.0,339.9,,,,,3
2017 / 01,Brooklyn,05,4135.6,266.7,370.1,,,,9.4,3
2016 / 03,Brooklyn,05,4466.2,260.9,368.4,,,,,3
2017 / 05,Brooklyn,05,4870.9,259.1,401.4,,,,,3
2015 / 10,Brooklyn,05,4435.0,231.3,303.5,,,,,3
2020 / 04,Brooklyn,05,4405.4,253.4,463.6,,,,,3
2018 / 05,Brooklyn,05,4994.5,265.6,392.7,,,,,3
2018 / 11,Brooklyn,05,4643.4,263.9,387.9,,,13.5,,3
2018 / 10,Brooklyn,05,4780.0,268.7,412.8,,,,,3
2018 / 02,Brooklyn,05,3844.1,229.9,331.6,,,,,3
2021 / 01,Brooklyn,05,4538.8,301.3,468.4,,,,5.2,3
2020 / 10,Brooklyn,05,5295.8,301.4,503.6,,,,,3
2019 / 06,Brooklyn,05,4904.1,259.6,421.7,,,,,3
2020 / 03,Brooklyn,05,4355.6,240.4,407.4,,,,,3
2021 / 09,Brooklyn,05,5300.9,310.8,499.5,,,,,3
2015 / 01,Brooklyn,06,2089.3,501.8,377.7,78.5,25.9,,66.1,3
2008 / 05,Brooklyn,06,2430.7,693.5,377.4,,,,,3
2014 / 07,Brooklyn,06,2294.6,535.2,373.4,94.5,,,,3
2014 / 09,Brooklyn,06,2192.8,547.2,354.7,89.8,,,,3
2004 / 10,Brooklyn,06,2458.7,779.3,338.2,,,,,3
2004 / 01,Brooklyn,06,2683.5,81.8,,,,,15.3,3
2013 / 10,Brooklyn,06,2310.2,569.7,359.4,,,,,3
2002 / 02,Brooklyn,06,2121.5,6.2,343.2,,,,,3
2013 / 05,Brooklyn,06,2488.0,566.3,357.5,,,,,3
2003 / 12,Brooklyn,06,2944.4,66.6,,,,,,3
2013 / 07,Brooklyn,06,2405.8,507.1,363.1,,,,,3
1993 / 11,Brooklyn,06,3182.8,419.6,211.5,,,,,3
2002 / 08,Brooklyn,06,2819.5,6.1,,,,,,3
1992 / 04,Brooklyn,06,3081.5,,,,,,,3
2008 / 06,Brooklyn,06,2313.4,645.1,373.6,,,,,3
2011 / 11,Brooklyn,06,2452.4,569.9,328.3,,,,,3
2005 / 03,Brooklyn,06,2460.3,770.1,342.1,,,,,3
2005 / 05,Brooklyn,06,2581.6,657.1,333.0,,,,,3
2013 / 12,Brooklyn,06,2346.6,639.5,383.4,,,,,3
2007 / 09,Brooklyn,06,2255.7,679.5,347.3,,,,,3
1993 / 03,Brooklyn,06,3222.8,,,,,,,3
1997 / 12,Brooklyn,06,3000.8,692.7,332.1,,,,,3
2004 / 05,Brooklyn,06,2654.3,716.6,301.1,,,,,3
2010 / 10,Brooklyn,06,2433.0,643.6,373.5,,,,,3
1994 / 03,Brooklyn,06,3378.3,495.4,251.3,,,,,3
1995 / 09,Brooklyn,06,2942.6,374.8,229.1,,,,,3
2004 / 07,Brooklyn,06,2694.6,736.4,365.4,,,,,3
1991 / 04,Brooklyn,06,3330.2,,,,,,,3
2006 / 11,Brooklyn,06,2533.6,768.2,358.2,,,126.1,,3
1992 / 06,Brooklyn,06,3421.6,,,,,,,3
1991 / 10,Brooklyn,06,3436.7,,,,,,,3
2017 / 03,Brooklyn,06,1916.2,579.2,421.1,101.2,46.8,,,3
2017 / 06,Brooklyn,06,2268.2,614.8,444.9,119.1,37.5,,,3
2019 / 10,Brooklyn,06,2171.1,590.7,426.6,118.8,54.0,,,3
2015 / 07,Brooklyn,06,2218.8,542.5,401.3,83.6,,,,3
2018 / 09,Brooklyn,06,2099.5,595.9,408.8,88.6,35.6,,,3
2020 / 07,Brooklyn,06,2322.7,547.8,470.5,,,,,3
2020 / 02,Brooklyn,06,1812.0,491.7,390.4,95.5,40.9,,,3
2019 / 08,Brooklyn,06,2046.0,536.1,403.3,99.2,,,,3
2021 / 09,Brooklyn,06,2446.6,601.6,410.1,,14.7,,,3
2021 / 04,Brooklyn,06,2061.5,534.9,430.1,,,,,3
2014 / 07,Queens,03,5314.3,406.0,391.4,,,,,4
1995 / 12,Queens,03,4116.7,325.6,262.2,,,,,4
1997 / 02,Queens,03,3882.8,267.2,245.3,,,,,4
2013 / 06,Queens,03,4950.0,397.0,356.1,,,,,4
2008 / 02,Queens,03,4020.2,390.6,363.6,,,,,4
2004 / 03,Queens,03,5369.9,362.9,,,,,,4
2002 / 04,Queens,03,4741.2,426.0,578.5,,,,,4
2013 / 01,Queens,03,4458.7,397.7,383.3,,,,22.0,4
1997 / 10,Queens,03,4609.0,460.5,344.5,,,,,4
2010 / 05,Queens,03,4697.5,368.6,354.2,,,,,4
2009 / 01,Queens,03,4279.5,438.1,436.0,,,,13.2,4
2014 / 06,Queens,03,4933.8,392.4,358.8,,,,,4
1995 / 05,Queens,03,4924.0,251.5,236.9,,,,,4
1994 / 12,Queens,03,4530.8,381.1,269.4,,,,,4
2008 / 03,Queens,03,4361.6,397.7,363.9,,,,,4
2006 / 05,Queens,03,5502.8,425.9,366.7,,,,,4
1992 / 03,Queens,03,4378.0,,,,,,,4
2002 / 09,Queens,03,5405.8,394.3,,,,,,4
1999 / 01,Queens,03,4134.8,447.0,454.2,,,,30.5,4
2011 / 03,Queens,03,4807.2,397.3,367.7,,,,,4
2013 / 09,Queens,03,4672.9,357.5,342.2,,,,,4
2000 / 09,Queens,03,4595.3,530.1,611.4,,,,,4
2011 / 12,Queens,03,4744.2,488.1,401.9,,,,,4
2005 / 11,Queens,03,5290.3,414.3,367.8,,,89.0,,4
2005 / 04,Queens,03,5234.1,504.0,445.2,,,,,4
1993 / 11,Queens,03,4366.3,322.9,235.6,,,,,4
2003 / 09,Queens,03,5787.9,420.4,,,,,,4
1998 / 12,Queens,03,4471.1,466.2,454.6,,,,,4
2007 / 06,Queens,03,5165.9,484.4,390.5,,,,,4
2007 / 08,Queens,03,5160.9,488.4,419.2,,,,,4
2012 / 09,Queens,03,4606.9,371.0,332.4,,,,,4
2001 / 10,Queens,03,4845.8,500.8,581.4,,,23.9,,4
2001 / 01,Queens,03,4354.9,499.7,575.5,,,,27.9,4
1992 / 08,Queens,03,4991.2,,,,,,,4
2005 / 12,Queens,03,4997.8,584.6,427.6,,,65.9,,4
2000 / 05,Queens,03,4987.0,497.1,568.8,,,,,4
1992 / 11,Queens,03,4803.4,,,,,,,4
2015 / 11,Queens,03,4678.2,336.6,363.4,,,,,4
2018 / 08,Queens,03,5254.5,406.6,505.7,,,,,4
2017 / 04,Queens,03,4608.2,353.3,444.5,,,,,4
2016 / 11,Queens,03,4954.1,374.7,413.6,,,11.1,,4
2015 / 09,Queens,03,4909.5,361.8,401.7,,,,,4
2018 / 09,Queens,03,4759.8,386.7,433.9,,,,,4
2017 / 10,Queens,03,4914.8,332.9,439.2,,,,,4
2020 / 05,Queens,03,5416.8,398.3,607.4,,,,,4
2019 / 08,Queens,03,5224.6,385.7,502.8,,,,,4
2019 / 07,Queens,03,5456.7,390.4,495.9,,,,,4
2019 / 05,Queens,03,5362.9,387.8,498.1,,,,,4
2020 / 11,Queens,03,5239.0,373.5,542.2,,,,,4
1999 / 05,Bronx,12,3891.0,472.2,583.1,,,,,2
2015 / 03,Bronx,12,3554.7,357.5,435.3,,,,,2
2011 / 11,Bronx,12,4176.0,355.0,356.4,,,,,2
1998 / 12,Bronx,12,3713.7,533.8,538.7,,,75.8,,2
2007 / 02,Bronx,12,2926.9,328.2,367.2,,,,,2
2003 / 01,Bronx,12,4061.6,378.3,,,,,,2
2007 / 09,Bronx,12,3830.8,402.2,406.7,,,,,2
1997 / 08,Bronx,12,4183.1,345.7,474.0,,,,,2
1994 / 10,Bronx,12,4404.0,325.8,322.6,,,,,2
2010 / 05,Bronx,12,3979.3,358.2,392.8,,,,,2
2000 / 01,Bronx,12,3047.7,409.3,525.4,,,,29.4,2
2012 / 11,Bronx,12,4401.2,372.5,398.6,,,,,2
2009 / 01,Bronx,12,3579.2,386.9,449.6,,,,8.1,2
2008 / 07,Bronx,12,4549.8,435.5,480.5,,,,,2
1995 / 01,Bronx,12,3736.3,302.8,347.8,,,,3.7,2
2007 / 12,Bronx,12,3948.2,447.2,381.9,,,,,2
2011 / 10,Bronx,12,3960.2,353.4,374.2,,,,,2
2009 / 12,Bronx,12,4053.8,449.4,428.0,,,,,2
1996 / 10,Bronx,12,4395.1,381.0,430.0,,,,,2
1997 / 10,Bronx,12,3992.6,406.9,467.4,,,,,2
2005 / 03,Bronx,12,3707.7,462.1,468.4,,,,,2
2004 / 03,Bronx,12,4263.1,361.8,,,,,,2
2001 / 03,Bronx,12,3396.2,477.3,568.7,,,,,2
1997 / 01,Bronx,12,3591.5,337.0,401.8,,,,11.6,2
2000 / 07,Bronx,12,4072.6,447.9,638.0,,,,,2
2013 / 07,Bronx,12,4290.2,386.3,467.1,,,,,2
2010 / 01,Bronx,12,3570.3,385.1,442.1,,,,8.1,2
1992 / 10,Bronx,12,4105.4,,,,,,,2
2007 / 03,Bronx,12,3597.7,451.2,441.3,,,,,2
2013 / 04,Bronx,12,3877.3,337.2,386.2,,,,,2
1996 / 12,Bronx,12,4064.4,393.5,395.1,,,,,2
2011 / 04,Bronx,12,4013.8,375.8,386.3,,,,,2
2006 / 05,Bronx,12,4345.8,441.0,449.0,,,,,2
1996 / 01,Bronx,12,3917.0,236.2,262.1,,,,,2
2005 / 04,Bronx,12,4002.6,449.3,487.3,,,,,2
2007 / 07,Bronx,12,4407.9,453.4,472.3,,,,,2
2016 / 10,Bronx,12,3702.0,348.0,464.8,,,,,2
2016 / 08,Bronx,12,4223.9,390.5,535.3,,,,,2
2016 / 11,Bronx,12,3847.1,366.2,472.6,,,73.6,,2
2017 / 02,Bronx,12,3128.9,308.4,415.2,,,,,2
2018 / 07,Bronx,12,3986.4,399.0,575.1,238.0,,,,2
2015 / 07,Bronx,12,4210.1,388.9,504.2,,,,,2
2020 / 07,Bronx,12,4959.5,500.1,765.4,,,,,2
2018 / 04,Bronx,12,3489.6,359.9,513.1,166.8,,,,2
2018 / 03,Bronx,12,3445.7,379.7,506.0,144.5,,,,2
2019 / 08,Bronx,12,3999.2,376.1,623.5,238.5,,,,2
2020 / 05,Bronx,12,4506.3,417.0,702.3,12.5,,,,2
2021 / 05,Bronx,12,4260.3,371.4,610.2,,,,,2
2021 / 07,Bronx,12,4864.0,428.1,681.4,,,,,2
2009 / 06,Staten Island,02,5088.5,735.6,478.9,,,,,5
2014 / 07,Staten Island,02,4750.2,607.4,537.1,,9.8,,,5
2009 / 07,Staten Island,02,4833.5,663.2,499.1,,,,,5
2014 / 11,Staten Island,02,4082.3,545.0,381.0,,39.5,,,5
2009 / 02,Staten Island,02,3187.1,569.9,355.0,,,,,5
2007 / 10,Staten Island,02,4771.6,845.4,457.2,,,,,5
2008 / 08,Staten Island,02,4354.3,704.9,432.0,,,,,5
2014 / 01,Staten Island,02,3570.0,632.9,514.2,,64.8,,49.5,5
2013 / 10,Staten Island,02,4319.4,578.5,436.6,,91.2,,,5
2006 / 11,Staten Island,02,4775.1,983.8,476.3,,,1082.8,,5
1998 / 10,Staten Island,02,4564.6,,445.1,,,,,5
2003 / 06,Staten Island,02,6358.9,,,,,,,5
2002 / 11,Staten Island,02,6027.8,,,,,,,5
1995 / 01,Staten Island,02,3954.4,556.8,301.4,,,,84.2,5
2008 / 02,Staten Island,02,3403.4,702.5,434.1,,,,,5
2005 / 11,Staten Island,02,4922.6,894.1,451.5,,,762.0,,5
2011 / 02,Staten Island,02,3732.9,633.8,437.4,,,,,5
2007 / 09,Staten Island,02,4488.2,754.5,431.2,,,,,5
1998 / 03,Staten Island,02,3878.2,,386.5,,,,,5
1997 / 07,Staten Island,02,4606.7,,437.2,,,,,5
2000 / 08,Staten Island,02,4921.1,,564.4,,,,,5
2012 / 07,Staten Island,02,4359.4,535.0,459.0,,,,,5
1997 / 01,Staten Island,02,3663.0,692.5,387.7,,,,73.7,5
2013 / 03,Staten Island,02,3761.4,564.9,392.6,,,,,5
1996 / 11,Staten Island,02,3924.2,684.4,337.3,,,552.4,,5
2003 / 01,Staten Island,02,4452.1,,,,,,,5
2009 / 12,Staten Island,02,4149.3,849.0,510.5,,,,,5
2012 / 02,Staten Island,02,3254.1,506.3,382.2,,,,,5
2006 / 10,Staten Island,02,4799.0,875.8,464.5,,,10.4,,5
1995 / 08,Staten Island,02,4483.9,532.8,313.2,,,,,5
2007 / 06,Staten Island,02,5188.4,886.7,552.6,,,,,5
1995 / 12,Staten Island,02,3573.7,674.0,357.1,,,235.9,,5
2009 / 10,Staten Island,02,4427.3,686.0,460.2,,,,,5
1990 / 08,Staten Island,02,4587.8,,,,,,,5
1991 / 09,Staten Island,02,4194.3,,,,,,,5
2002 / 12,Staten Island,02,5051.7,,,,,,,5
1994 / 07,Staten Island,02,4689.1,555.6,320.5,,,,,5
2000 / 11,Staten Island,02,4151.3,,508.2,,,707.0,,5
2018 / 08,Staten Island,02,4603.7,570.0,537.2,,,,,5
2017 / 08,Staten Island,02,4493.7,562.5,550.8,,,,,5
2016 / 02,Staten Island,02,3347.4,605.9,484.9,,28.2,,,5
1990 / 01,Staten Island,02,39.1,,,,,,,5
2017 / 06,Staten Island,02,4950.4,610.1,609.9,,32.7,,,5
2018 / 09,Staten Island,02,4226.3,547.1,514.4,,31.7,,,5
2015 / 08,Staten Island,02,4121.4,532.9,466.5,,,,,5
2019 / 02,Staten Island,02,3259.7,468.6,427.9,,28.7,,,5
2018 / 01,Staten Island,02,3753.9,573.5,515.7,,38.1,,87.5,5
2018 / 02,Staten Island,02,3316.4,498.6,436.6,,28.2,,,5
2019 / 04,Staten Island,02,4391.5,543.1,534.9,,35.3,,,5
2021 / 10,Staten Island,02,4851.4,466.4,493.0,,10.1,,,5
2022 / 01,Staten Island,02,721.5,106.9,102.9,,5.0,,,5
2015 / 01,Queens,07,5624.7,713.9,504.1,,,,62.4,4
1996 / 05,Queens,07,6667.5,822.5,594.5,,,,,4
2008 / 01,Queens,07,6236.3,1171.2,617.1,,,,67.6,4
1997 / 11,Queens,07,6645.4,1089.4,590.6,,,,,4
2010 / 09,Queens,07,6731.3,912.1,532.7,,,,,4
1994 / 11,Queens,07,6926.9,870.4,390.6,,,,,4
2009 / 01,Queens,07,5686.2,1014.5,609.3,,,,52.0,4
2008 / 04,Queens,07,6790.8,1074.7,552.3,,,,,4
2006 / 02,Queens,07,5197.8,921.6,458.4,,,,,4
2003 / 05,Queens,07,8353.3,1037.4,,,,,,4
2006 / 05,Queens,07,7819.9,1134.4,554.1,,,,,4
2013 / 04,Queens,07,6393.9,785.5,502.5,,,,,4
2013 / 12,Queens,07,6423.0,970.7,566.3,,,,2.6,4
1996 / 10,Queens,07,6952.2,866.6,579.1,,,,,4
1991 / 03,Queens,07,5445.1,,,,,,,4
1990 / 12,Queens,07,6070.0,,,,,,,4
2013 / 08,Queens,07,6722.6,852.2,537.3,,,,,4
2010 / 12,Queens,07,4748.9,821.3,442.8,,,,,4
1998 / 03,Queens,07,5555.8,967.7,558.6,,,,,4
1996 / 02,Queens,07,4888.1,749.2,505.2,,,,,4
2013 / 10,Queens,07,6623.7,818.0,513.0,,,,,4
2000 / 08,Queens,07,6529.3,1184.0,763.9,,,,,4
2007 / 05,Queens,07,7532.1,1157.1,559.2,,,,,4
1998 / 08,Queens,07,5967.1,1052.5,731.5,,,,,4
2010 / 06,Queens,07,7260.4,978.7,567.8,,,,,4
2004 / 01,Queens,07,6293.9,988.3,,,,,31.2,4
2014 / 06,Queens,07,6878.1,881.7,594.2,,,,,4
2011 / 10,Queens,07,6453.9,880.9,520.7,,,,,4
2009 / 03,Queens,07,5844.7,827.5,511.6,,,,,4
1997 / 04,Queens,07,6456.2,797.5,576.8,,,,,4
2001 / 12,Queens,07,6315.2,1214.5,676.0,,,27.0,,4
2001 / 01,Queens,07,5614.9,1192.2,746.1,,,,66.8,4
2001 / 10,Queens,07,6666.8,1173.8,733.5,,,233.4,,4
1998 / 04,Queens,07,6318.0,1166.8,758.3,,,,,4
2012 / 08,Queens,07,6927.4,862.3,445.5,,,,,4
2007 / 08,Queens,07,7185.9,1203.5,589.8,,,,,4
1993 / 02,Queens,07,4584.7,,,,,,,4
2015 / 11,Queens,07,6625.1,749.7,562.7,,,,,4
1995 / 08,Queens,07,6186.9,626.8,609.2,,,,,4
2017 / 03,Queens,07,5775.0,756.7,615.2,,,,,4
2018 / 07,Queens,07,6681.3,812.6,699.4,199.6,,,,4
2020 / 02,Queens,07,5371.4,694.6,661.4,91.2,,,,4
2020 / 07,Queens,07,7653.0,890.4,946.8,,,,,4
2018 / 10,Queens,07,6715.1,818.5,717.1,210.6,,,,4
2021 / 03,Queens,07,6926.8,798.0,810.3,,,,,4
2020 / 03,Queens,07,6163.7,788.0,785.1,104.6,,,,4
2019 / 11,Queens,07,6173.1,749.6,667.0,322.6,,48.0,,4
2019 / 07,Queens,07,7054.6,825.8,772.4,137.9,,,,4
1995 / 09,Brooklyn,14,4664.3,335.0,265.9,,,,,3
2015 / 03,Brooklyn,14,4878.3,507.8,327.4,,,,,3
2006 / 06,Brooklyn,14,5693.2,546.1,368.3,,,,,3
1993 / 09,Brooklyn,14,4838.6,400.9,286.1,,,,,3
2015 / 02,Brooklyn,14,3942.9,461.4,321.1,,,,,3
2002 / 04,Brooklyn,14,5144.9,535.5,557.2,,,,,3
2003 / 08,Brooklyn,14,5902.7,413.1,,,,,,3
2010 / 06,Brooklyn,14,5338.1,485.2,321.9,,,,,3
1994 / 09,Brooklyn,14,5002.5,374.4,263.7,,,,,3
1998 / 10,Brooklyn,14,4789.8,479.2,423.1,,,,,3
1994 / 11,Brooklyn,14,5279.4,426.7,233.9,,,,,3
1994 / 07,Brooklyn,14,4935.5,395.6,289.0,,,,,3
1998 / 06,Brooklyn,14,5040.7,463.8,367.4,,,,,3
2004 / 06,Brooklyn,14,6347.6,561.4,415.9,,,,,3
2011 / 12,Brooklyn,14,5071.8,507.4,295.9,,,,,3
2001 / 04,Brooklyn,14,4983.1,548.7,545.9,,,,,3
2010 / 11,Brooklyn,14,5142.5,475.0,297.6,,,,,3
1995 / 06,Brooklyn,14,5262.9,359.7,286.7,,,,,3
1995 / 05,Brooklyn,14,5219.5,366.6,255.8,,,,,3
2010 / 09,Brooklyn,14,5024.9,469.4,307.7,,,,,3
2011 / 04,Brooklyn,14,4888.1,481.7,307.6,,,,,3
1991 / 06,Brooklyn,14,1519.8,,,,,,,3
2007 / 01,Brooklyn,14,5121.7,585.9,345.7,,,,7.4,3
2001 / 11,Brooklyn,14,5006.6,580.4,529.1,,,210.6,,3
2001 / 02,Brooklyn,14,4151.2,481.0,425.5,,,,,3
1997 / 10,Brooklyn,14,4832.2,460.1,306.7,,,,,3
1994 / 03,Brooklyn,14,5488.1,458.9,336.4,,,,,3
1992 / 02,Brooklyn,14,4775.2,,,,,,,3
1996 / 08,Brooklyn,14,5203.1,351.0,244.7,,,,,3
2007 / 10,Brooklyn,14,5393.7,565.6,337.3,,,,,3
2009 / 11,Brooklyn,14,4940.4,452.9,290.6,,,,,3
2004 / 01,Brooklyn,14,5228.8,417.4,,,,,4.7,3
1998 / 12,Brooklyn,14,4867.3,518.2,386.1,,,113.9,,3
1999 / 06,Brooklyn,14,5140.6,525.6,481.7,,,,,3
2003 / 10,Brooklyn,14,6128.6,478.4,,,,,,3
1995 / 04,Brooklyn,14,4796.8,344.1,272.1,,,,,3
1999 / 08,Brooklyn,14,4697.3,502.1,492.5,,,,,3
1996 / 04,Brooklyn,14,5192.6,397.7,299.1,,,,,3
1992 / 06,Brooklyn,14,5986.4,,,,,,,3
2002 / 06,Brooklyn,14,5158.8,537.9,563.6,,,,,3
1999 / 05,Brooklyn,14,4625.9,492.6,436.9,,,,,3
2017 / 04,Brooklyn,14,4549.4,433.5,342.8,,,,,3
2020 / 03,Brooklyn,14,4669.4,511.0,442.1,,43.3,,,3
2018 / 02,Brooklyn,14,4144.9,446.4,325.0,,22.4,,,3
2018 / 03,Brooklyn,14,4764.8,491.9,373.6,,35.6,,,3
2020 / 12,Brooklyn,14,5176.3,562.8,480.0,,,,,3
2019 / 07,Brooklyn,14,4831.1,472.7,398.2,,,,,3
2008 / 06,Brooklyn,13,2239.7,186.8,167.0,,,,,3
2011 / 10,Brooklyn,13,2135.9,159.3,145.0,,,,,3
2006 / 02,Brooklyn,13,1953.2,174.0,136.6,,,,,3
2013 / 02,Brooklyn,13,1841.3,148.3,118.5,,,,,3
2003 / 12,Brooklyn,13,2560.0,,,,,,,3
2002 / 09,Brooklyn,13,2486.2,94.9,,,,,,3
2012 / 09,Brooklyn,13,2118.3,155.1,142.6,,,,,3
2011 / 09,Brooklyn,13,2292.8,190.1,165.4,,,,,3
2004 / 12,Brooklyn,13,2402.4,243.3,199.3,,,,,3
2005 / 06,Brooklyn,13,2584.3,212.3,202.9,,,,,3
2005 / 02,Brooklyn,13,1960.9,197.2,163.0,,,,,3
1996 / 10,Brooklyn,13,2473.9,129.0,102.1,,,,,3
2000 / 09,Brooklyn,13,2209.7,239.1,222.3,,,,,3
2012 / 11,Brooklyn,13,3852.2,117.0,89.8,,,,,3
1994 / 06,Brooklyn,13,2729.6,137.5,111.2,,,,,3
1999 / 05,Brooklyn,13,2198.4,167.3,160.3,,,,,3
2002 / 02,Brooklyn,13,1898.5,41.4,194.8,,,,,3
1991 / 07,Brooklyn,13,2699.5,,,,,,,3
2005 / 05,Brooklyn,13,2367.5,202.6,181.4,,,,,3
2005 / 10,Brooklyn,13,2405.0,203.2,176.7,,,,,3
2000 / 07,Brooklyn,13,2245.2,186.0,206.0,,,,,3
1996 / 01,Brooklyn,13,2319.0,96.4,86.6,,,,2.9,3
2009 / 11,Brooklyn,13,2049.7,159.5,140.8,,,,,3
2003 / 03,Brooklyn,13,2456.9,166.1,,,,,,3
1995 / 02,Brooklyn,13,1940.3,91.5,85.7,,,,,3
1998 / 06,Brooklyn,13,2461.4,178.6,146.8,,,,,3
2001 / 06,Brooklyn,13,2391.5,222.4,244.7,,,,,3
1997 / 04,Brooklyn,13,2410.7,122.4,100.9,,,,,3
1997 / 07,Brooklyn,13,2486.8,134.4,109.8,,,,,3
1997 / 02,Brooklyn,13,2049.9,105.8,89.2,,,,,3
2006 / 11,Brooklyn,13,2271.2,210.1,159.8,,,36.0,,3
2008 / 03,Brooklyn,13,2024.3,178.0,144.4,,,,,3
2000 / 04,Brooklyn,13,2108.2,189.8,187.3,,,,,3
2017 / 02,Brooklyn,13,1697.8,160.4,176.2,,,,,3
2016 / 06,Brooklyn,13,2285.1,187.2,201.3,,,,,3
2016 / 05,Brooklyn,13,2056.0,178.2,185.0,,,,,3
2016 / 08,Brooklyn,13,2258.2,177.6,199.5,,,,,3
2017 / 05,Brooklyn,13,2205.8,202.0,214.3,,,,,3
2019 / 03,Brooklyn,13,1904.8,181.7,211.6,19.5,,,,3
2020 / 07,Brooklyn,13,2463.8,223.3,289.7,,,,,3
2018 / 05,Brooklyn,13,2260.7,193.8,226.3,36.9,,,,3
2020 / 05,Brooklyn,13,2157.3,191.6,267.3,0.8,,,,3
2017 / 12,Brooklyn,13,1957.0,205.8,213.8,21.5,,,,3
2019 / 11,Brooklyn,13,1928.4,167.4,212.6,30.4,,,,3
2019 / 05,Brooklyn,13,2196.9,196.4,244.9,33.2,,,,3
2021 / 10,Brooklyn,13,2232.8,191.1,240.5,,,,,3
2021 / 11,Brooklyn,13,2090.6,184.9,216.0,,,,,3
1996 / 02,Queens,02,2420.5,265.2,190.1,,,,,4
2013 / 12,Queens,02,2808.8,433.8,308.9,,,,,4
1999 / 07,Queens,02,2510.6,382.0,349.2,,,,,4
1994 / 08,Queens,02,2972.4,282.6,189.1,,,,,4
2006 / 07,Queens,02,3024.1,379.8,281.1,,,,,4
2000 / 01,Queens,02,2360.5,392.9,349.2,,,,30.4,4
2014 / 02,Queens,02,2264.1,321.2,271.0,,,,,4
2008 / 06,Queens,02,2844.3,392.4,263.2,,,,,4
2011 / 08,Queens,02,3092.8,375.8,268.2,,,,,4
1992 / 03,Queens,02,2808.8,,,,,,,4
1996 / 09,Queens,02,2698.8,295.0,168.1,,,,,4
1998 / 03,Queens,02,2498.6,332.4,243.5,,,,,4
1991 / 06,Queens,02,2936.7,,,,,,,4
1999 / 03,Queens,02,2546.7,353.1,280.8,,,,,4
2010 / 05,Queens,02,2664.8,377.2,254.7,,,,,4
1997 / 01,Queens,02,2656.8,274.4,215.4,,,,19.4,4
1993 / 11,Queens,02,2785.6,280.4,159.8,,,,,4
2011 / 04,Queens,02,2667.2,358.6,269.4,,,,,4
2006 / 12,Queens,02,2698.3,450.6,239.1,,,32.6,,4
2011 / 10,Queens,02,2726.4,390.9,258.2,,,,,4
2007 / 12,Queens,02,2735.8,411.1,243.5,,,37.9,,4
2009 / 11,Queens,02,2661.3,344.7,232.5,,,,,4
2011 / 05,Queens,02,2797.2,351.5,248.0,,,,,4
1997 / 07,Queens,02,2983.5,279.4,206.7,,,,,4
1998 / 12,Queens,02,2606.8,449.9,337.5,,,,,4
1995 / 06,Queens,02,2950.8,234.9,192.4,,,,,4
1999 / 09,Queens,02,2622.3,405.9,320.6,,,,,4
1992 / 11,Queens,02,3019.0,,,,,,,4
2005 / 09,Queens,02,2788.5,442.6,293.4,,,,,4
1991 / 09,Queens,02,2963.0,,,,,,,4
1991 / 08,Queens,02,3052.8,,,,,,,4
2012 / 07,Queens,02,2895.7,372.6,271.9,,,,,4
2009 / 04,Queens,02,2645.1,352.0,285.7,,,,,4
